,Unnamed: 0,sensor_id,value,time,old_sen,event
10575,27446,5889,0,70285,4,20
10576,27447,5889,1,70336,4,21
10577,27448,5889,0,70612,4,20
10578,27449,5889,1,70627,4,21
10579,27450,5889,0,71445,4,20
10580,27451,5895,1,71558,12,1
10581,27456,5895,0,71595,12,0
10582,27457,5895,1,71601,12,1
10583,27458,7125,1,71605,17,3
10584,27465,7125,0,71714,17,2
10585,27466,7125,1,71724,17,3
10586,27481,7125,0,71783,17,2
10587,27482,7125,1,71789,17,3
10588,27493,7125,0,72320,17,2
10589,27494,7125,1,72327,17,3
10590,27501,7125,0,72349,17,2
10591,27502,7125,1,72359,17,3
10592,27505,7125,0,72435,17,2
10593,27506,7125,1,72444,17,3
10594,27519,7125,0,72930,17,2
10595,27520,7125,1,72935,17,3
10596,27531,7125,0,73115,17,2
10597,27532,7125,1,73130,16,3
10598,27533,7125,0,73132,16,2
10599,27534,7125,1,73140,16,3
10600,27535,7125,0,73141,16,2
10601,27536,5895,0,73158,12,0
10602,27537,5895,1,73278,12,1
10603,27538,5895,0,73279,12,0
10604,27539,5895,1,73290,12,1
10605,27542,5895,0,73300,12,0
10606,27543,5895,1,73305,12,1
10607,27544,7125,1,73313,13,3
10608,27545,7125,0,73542,13,2
10609,27546,7125,1,75149,13,3
10610,27547,7125,0,75282,13,2
10611,27548,5895,0,75356,12,0
10612,27549,5893,1,75385,15,23
10613,27556,5893,0,75437,15,22
10614,27557,5893,1,75495,15,23
10615,27558,5893,0,75516,15,22
10616,27559,5893,1,75530,15,23
10617,27568,5893,0,75578,15,22
10618,27569,5893,1,75598,15,23
10619,27578,5893,0,75618,15,22
10620,27579,5893,1,75632,15,23
10621,27584,5893,0,75663,15,22
10622,27585,5893,1,75681,15,23
10623,27596,5893,0,75749,15,22
10624,27597,5893,1,75770,15,23
10625,27602,5893,0,75865,15,22
10626,27603,5893,1,75894,15,23
10627,27606,5893,0,75940,15,22
10628,27607,5893,1,76002,15,23
10629,27608,5893,0,76047,15,22
10630,27609,5893,1,76094,15,23
10631,27610,5893,0,76101,15,22
10632,27611,5893,1,76174,15,23
10633,27614,5893,0,76188,15,22
10634,27615,5889,1,76219,3,21
10635,27616,5889,0,76419,3,20
10636,27617,5889,1,76448,3,21
10637,27618,5889,0,76574,3,20
10638,27619,5893,1,76592,15,23
10639,27620,5893,0,76595,15,22
10640,27621,5893,1,76620,15,23
10641,27624,5893,0,76627,15,22
10642,27625,6253,1,76629,7,7
10643,27626,5893,1,76649,15,23
10644,27627,6253,0,76651,7,6
10645,27644,5893,0,76767,15,22
10646,27645,5893,1,76785,15,23
10647,27652,5893,0,76821,15,22
10648,27653,5893,1,76834,15,23
10649,27658,5893,0,76879,15,22
10650,27659,5893,1,77208,15,23
10651,27672,5893,0,77308,15,22
10652,27673,6253,1,77311,7,7
10653,27674,6253,0,77318,7,6
10654,27676,5893,1,77343,15,23
10655,27677,5893,0,77345,15,22
10656,27678,5893,1,77356,15,23
10657,27679,5893,0,77364,15,22
10658,27680,5889,1,78167,4,21
10659,27687,5889,0,78465,4,20
10660,27688,5893,1,78539,15,23
10661,27713,5893,0,78724,15,22
10662,27714,5889,1,78843,4,21
10663,27715,5889,0,78852,4,20
10664,27716,5889,1,78884,4,21
10665,27719,7125,1,80297,17,3
10666,27720,7125,0,80298,17,2
10667,27721,7125,1,80535,17,3
10668,27722,7125,0,80536,17,2
10669,27723,7125,1,81070,17,3
10670,27724,7125,0,81071,17,2
10671,27725,7125,1,81876,17,3
10672,27726,7125,0,81877,17,2
10673,27727,7125,1,82063,17,3
10674,27728,7125,0,82064,17,2
10675,27729,7125,1,82105,17,3
10676,27730,7125,0,82106,17,2
10677,27731,7125,1,82391,17,3
10678,27732,7125,0,82392,17,2
10679,27733,7125,1,82620,17,3
10680,27734,7125,0,82621,17,2
10681,27735,7125,1,82680,17,3
10682,27736,7125,0,82681,17,2
10683,27737,7125,1,82954,17,3
10684,27738,7125,0,82955,17,2
10685,27739,7125,1,83000,17,3
10686,27740,7125,0,83001,17,2
10687,27741,7125,1,83025,17,3
10688,27742,7125,0,83026,17,2
10689,27743,7125,1,83129,17,3
10690,27744,7125,0,83130,17,2
10691,27745,7125,1,83162,17,3
10692,27746,7125,0,83163,17,2
10693,27747,5889,0,83215,4,20
10694,27748,5888,1,83216,11,19
10695,27749,5888,0,83222,11,18
10696,27750,5889,1,83236,4,21
10697,27752,5889,0,83306,4,20
10698,27753,5889,1,83323,4,21
10699,27754,7125,1,83485,17,3
10700,27755,7125,0,83486,17,2
10701,27756,7125,1,83556,17,3
10702,27757,7125,0,83557,17,2
10703,27758,7125,1,83664,17,3
10704,27759,7125,0,83665,17,2
10705,27760,7125,1,83885,17,3
10706,27761,7125,0,83886,17,2
10707,27768,7125,1,84027,17,3
10708,27769,7125,0,84028,17,2
10709,27772,7125,1,84333,17,3
10710,27773,7125,0,84334,17,2
10711,27774,5889,0,84697,3,20
10712,27776,5893,1,84723,15,23
10713,27777,5893,0,84740,15,22
10714,27778,5893,1,84994,15,23
10715,27779,5893,0,84995,15,22
10716,27780,5893,1,85007,15,23
10717,27783,5893,0,85017,15,22
10718,27784,7125,1,85146,13,3
10719,27785,5895,1,85156,12,1
10720,27786,7125,0,85158,13,2
10721,27787,7125,1,85224,13,3
10722,27788,7125,0,85231,13,2
10723,27789,7125,1,85613,13,3
10724,27790,7125,0,85716,13,2
10725,27791,5895,0,85766,12,0
10726,27792,5895,1,85779,12,1
10727,27794,7125,1,85834,16,3
10728,27795,7125,0,85836,16,2
10729,27796,7125,1,85849,16,3
10730,27797,7125,0,85850,16,2
10731,27798,5895,0,85855,12,0
10732,27799,5893,1,85860,15,23
10733,27800,5893,0,85864,15,22
10734,27801,5893,1,85881,15,23
10735,27804,5893,0,85895,15,22
10736,27805,5889,1,85931,4,21
10737,27806,5889,0,86293,4,20
10738,27807,5889,1,86306,4,21
10739,27811,5895,1,12,12,1
10740,27814,7125,1,33,17,3
10741,27817,7125,0,58,17,2
10742,27818,7125,1,63,17,3
10743,27827,7125,0,105,17,2
10744,27828,7125,1,110,17,3
10745,27831,7125,0,133,17,2
10746,27832,7125,1,140,17,3
10747,27835,7125,0,149,17,2
10748,27836,7125,1,162,17,3
10749,27849,5889,0,1483,4,20
10750,27850,5893,1,1529,15,23
10751,27853,5893,0,1539,15,22
10752,27854,5893,1,1559,15,23
10753,27855,5893,0,1562,15,22
10754,27856,6253,1,1568,7,7
10755,27863,6253,0,1597,7,6
10756,27864,5889,1,1613,4,21
10757,27870,7125,0,1942,16,2
10758,27872,7125,1,1949,17,3
10759,27875,7125,0,1957,17,2
10760,27876,7125,1,1962,16,3
10761,27877,7125,0,1976,16,2
10762,27878,5895,0,1999,12,0
10763,27879,5889,0,2030,4,20
10764,27880,7125,1,2095,16,3
10765,27881,7125,0,2097,16,2
10766,27882,5888,1,2154,11,19
10767,27883,5888,0,2304,11,18
10768,27884,5888,1,2310,11,19
10769,27885,5888,0,2369,11,18
10770,27886,5893,1,2370,15,23
10771,27887,5893,0,2373,15,22
10772,27888,7125,1,2399,16,3
10773,27889,7125,0,2400,16,2
10774,27890,6253,1,2429,7,7
10775,27891,7125,1,2438,17,3
10776,27892,7125,0,2444,17,2
10777,27893,6253,0,2459,7,6
10778,27894,5888,1,2465,11,19
10779,27897,5888,0,2495,11,18
10780,27898,5893,1,2504,15,23
10781,27917,5893,0,2642,15,22
10782,27918,6253,1,2648,7,7
10783,27921,6253,0,2652,7,6
10784,27922,5893,1,2654,15,23
10785,27933,7125,1,2727,17,3
10786,27934,7125,0,2729,17,2
10787,27939,5893,0,2845,15,22
10788,27940,5893,1,2856,15,23
10789,27941,5893,0,2857,15,22
10790,27942,6253,1,2861,7,7
10791,27943,6253,0,2876,7,6
10792,27944,5893,1,2878,15,23
10793,27947,5893,0,2883,15,22
10794,27948,7125,1,2910,17,3
10795,27949,5893,1,2911,15,23
10796,27950,5893,0,2915,15,22
10797,27952,5893,1,2929,15,23
10798,27964,5893,0,2956,15,22
10799,27967,7125,0,3002,17,2
10800,27968,5893,1,3012,15,23
10801,27969,5893,0,3016,15,22
10802,27970,7125,1,3050,16,3
10803,27971,7125,0,3052,16,2
10804,27972,5893,1,3074,15,23
10805,27997,5893,0,3187,15,22
10806,27998,5893,1,3208,15,23
10807,27999,5893,0,3217,15,22
10808,28000,5893,1,3229,15,23
10809,28003,5893,0,3232,15,22
10810,28004,5893,1,3311,15,23
10811,28005,5893,0,3312,15,22
10812,28006,6253,1,3360,7,7
10813,28007,5893,1,3365,15,23
10814,28008,6253,0,3366,7,6
10815,28010,5893,0,3385,15,22
10816,28011,5893,1,4357,15,23
10817,28050,5893,0,4494,15,22
10818,28051,5893,1,4508,15,23
10819,28054,5893,0,4523,15,22
10820,28055,5893,1,4563,15,23
10821,28058,5893,0,4592,15,22
10822,28059,5893,1,4619,15,23
10823,28061,6253,1,4624,7,7
10824,28063,6253,0,4631,7,6
10825,28066,5893,0,4639,15,22
10826,28067,5893,1,4660,15,23
10827,28070,5893,0,4675,15,22
10828,28071,5893,1,4690,15,23
10829,28072,5893,0,4692,15,22
10830,28073,5893,1,4708,15,23
10831,28074,5893,0,4710,15,22
10832,28075,5893,1,4726,15,23
10833,28076,5893,0,4729,15,22
10834,28077,5893,1,4749,15,23
10835,28078,5893,0,4751,15,22
10836,28079,6253,1,4755,7,7
10837,28082,6253,0,4776,7,6
10838,28083,5893,1,4777,15,23
10839,28094,5893,0,4847,15,22
10840,28095,5893,1,4859,15,23
10841,28098,5893,0,4863,15,22
10842,28099,5895,1,4885,12,1
10843,28100,7125,1,4916,13,3
10844,28101,7125,0,4946,13,2
10845,28102,5893,1,4948,15,23
10846,28103,5893,0,4950,15,22
10847,28104,5893,1,4963,15,23
10848,28105,5893,0,4965,15,22
10849,28106,7125,1,5139,13,3
10850,28107,7125,0,5140,13,2
10851,28112,5895,0,5167,12,0
10852,28113,5895,1,5172,12,1
10853,28114,5889,1,5249,4,21
10854,28117,7125,1,5396,13,3
10855,28120,7125,0,5550,13,2
10856,28121,7125,1,5564,13,3
10857,28122,7125,0,5565,13,2
10858,28123,5895,0,5606,12,0
10859,28124,5893,1,5619,15,23
10860,28125,5893,0,5621,15,22
10861,28126,5889,0,5637,4,20
10862,28127,5893,1,5701,15,23
10863,28128,5893,0,5703,15,22
10864,28129,7125,1,5830,16,3
10865,28130,7125,0,5833,16,2
10866,28131,7125,1,5889,16,3
10867,28132,7125,0,5890,16,2
10868,28133,5889,1,5924,4,21
10869,28134,5889,0,6111,4,20
10870,28135,7125,1,6155,16,3
10871,28136,7125,0,6156,16,2
10872,28137,5893,1,6180,15,23
10873,28140,5893,0,6188,15,22
10874,28141,5893,1,6202,15,23
10875,28142,5893,0,6204,15,22
10876,28143,5893,1,6215,15,23
10877,28144,5893,0,6229,15,22
10878,28145,5893,1,6269,15,23
10879,28166,5893,0,6511,15,22
10880,28167,5893,1,6523,15,23
10881,28168,5893,0,6524,15,22
10882,28169,5893,1,6548,15,23
10883,28178,5893,0,6618,15,22
10884,28179,5893,1,6629,15,23
10885,28182,5893,0,6643,15,22
10886,28183,5893,1,6660,15,23
10887,28188,5893,0,6689,15,22
10888,28189,5893,1,6707,15,23
10889,28190,5893,0,6709,15,22
10890,28191,5893,1,6720,15,23
10891,28192,5893,0,6723,15,22
10892,28193,5893,1,7534,15,23
10893,28218,5893,0,7684,15,22
10894,28219,5893,1,7696,15,23
10895,28244,5893,0,7759,15,22
10896,28245,5893,1,7799,15,23
10897,28252,5893,0,7813,15,22
10898,28253,5893,1,7836,15,23
10899,28254,5893,0,7840,15,22
10900,28255,5893,1,7854,15,23
10901,28260,5893,0,7863,15,22
10902,28261,6253,1,7867,7,7
10903,28262,6253,0,7875,7,6
10904,28264,5893,1,7892,15,23
10905,28266,6253,1,7901,7,7
10906,28267,6253,0,7903,7,6
10907,28321,5893,0,8199,15,22
10908,28322,6253,1,8204,7,7
10909,28323,6253,0,8211,7,6
10910,28324,5893,1,8212,15,23
10911,28326,6253,1,8257,7,7
10912,28327,6253,0,8261,7,6
10913,28329,5893,0,8264,15,22
10914,28330,5889,1,8302,4,21
10915,28336,5889,0,8764,3,20
10916,28337,5889,1,8773,3,21
10917,28338,5889,0,8774,3,20
10918,28339,5889,1,8797,3,21
10919,28340,5889,0,8799,3,20
10920,28341,5889,1,8807,3,21
10921,28342,5889,0,8809,3,20
10922,28343,5889,1,8823,3,21
10923,28348,5889,0,9351,4,20
10924,28349,5893,1,9356,15,23
10925,28350,5893,0,9369,15,22
10926,28351,5893,1,9382,15,23
10927,28356,5893,0,9402,15,22
10928,28357,7125,1,9546,16,3
10929,28359,5889,1,9549,3,21
10930,28360,5889,0,9550,3,20
10931,28362,7125,0,9571,16,2
10932,28363,7125,1,9594,16,3
10933,28364,7125,0,9596,16,2
10934,28365,5893,1,9628,15,23
10935,28366,5893,0,9634,15,22
10936,28367,5889,1,9694,4,21
10937,28373,5889,0,10275,4,20
10938,28375,5889,1,10322,3,21
10939,28380,5893,1,10343,15,23
10940,28381,5893,0,10344,15,22
10941,28382,5893,1,10388,15,23
10942,28383,5893,0,10389,15,22
10943,28384,5893,1,10411,15,23
10944,28385,5893,0,10412,15,22
10945,28386,5893,1,10519,15,23
10946,28387,5893,0,10521,15,22
10947,28388,5895,1,10535,12,1
10948,28389,7125,1,10536,17,3
10949,28394,7125,0,10622,16,2
10950,28395,7125,1,10638,16,3
10951,28396,7125,0,10639,16,2
10952,28397,5895,0,10647,12,0
10953,28398,5893,1,10652,15,23
10954,28399,5893,0,10654,15,22
10955,28400,5893,1,10686,15,23
10956,28401,5893,0,10688,15,22
10957,28402,5896,1,10744,19,5
10958,28403,5896,0,10747,19,4
10959,28404,5896,1,10754,19,5
10960,28405,5896,0,10755,19,4
10961,28406,5896,1,10774,19,5
10962,28407,5896,0,10777,19,4
10963,28408,5896,1,10783,19,5
10964,28409,5896,0,10927,19,4
10965,28410,5896,1,10936,19,5
10966,28411,5896,0,10938,19,4
10967,28412,5896,1,11033,19,5
10968,28413,5896,0,11034,19,4
10969,28414,5896,1,11066,19,5
10970,28421,5896,0,12119,19,4
10971,28422,5896,1,12125,19,5
10972,28423,5896,0,12126,19,4
10973,28424,5896,1,13078,19,5
10974,28425,5896,0,16252,19,4
10975,28426,5896,1,18140,19,5
10976,28427,5896,0,18180,19,4
10977,28428,5895,1,18198,12,1
10978,28429,7125,1,18203,17,3
10979,28432,7125,0,18321,16,2
10980,28433,5895,0,18347,12,0
10981,28434,5896,1,18406,19,5
10982,28439,7125,1,27690,17,3
10983,28440,7125,0,27691,17,2
10984,28441,5889,0,29303,3,20
10985,28442,5896,0,29449,19,4
10986,28443,5896,1,29524,19,5
10987,28444,5896,0,29667,19,4
10988,28445,5893,1,29747,15,23
10989,28446,5893,0,29753,15,22
10990,28447,5895,1,29777,12,1
10991,28448,7125,1,29779,17,3
10992,28451,5889,1,30121,3,21
10993,28453,7125,0,30450,17,2
10994,28458,7125,1,30626,16,3
10995,28459,7125,0,30628,16,2
10996,28460,7125,1,30647,16,3
10997,28461,7125,0,30648,16,2
10998,28462,5895,0,30653,12,0
10999,28463,7125,1,30692,16,3
11000,28464,7125,0,30694,16,2
11001,28465,7125,1,30707,16,3
11002,28466,7125,0,30709,16,2
11003,28467,7125,1,30867,16,3
11004,28470,7125,0,30874,16,2
11005,28471,5893,1,30882,15,23
11006,28474,5893,0,30895,15,22
11007,28475,7125,1,30900,16,3
11008,28476,7125,0,30902,16,2
11009,28477,7125,1,31106,16,3
11010,28478,7125,0,31108,16,2
11011,28479,7125,1,31173,16,3
11012,28482,7125,0,31176,16,2
11013,28483,7125,1,31263,16,3
11014,28484,7125,0,31265,16,2
11015,28485,7125,1,31335,16,3
11016,28486,7125,0,31337,16,2
11017,28487,5893,1,31481,15,23
11018,28490,5893,0,31487,15,22
11019,28491,5896,1,31660,19,5
11020,28492,5896,0,31692,19,4
11021,28493,5893,1,31851,15,23
11022,28496,5893,0,31855,15,22
11023,28497,5888,1,31985,11,19
11024,28498,5888,0,31999,11,18
11025,28505,5889,0,35837,3,20
11026,28506,5895,1,35911,12,1
11027,28509,7125,1,35923,17,3
11028,28512,7125,0,35929,17,2
11029,28513,7125,1,35939,17,3
11030,28514,7125,0,35941,17,2
11031,28515,7125,1,35947,17,3
11032,28524,7125,0,36125,16,2
11033,28526,7125,1,36153,16,3
11034,28527,7125,0,36155,16,2
11035,28528,5895,0,36175,12,0
11036,28529,5893,1,36290,15,23
11037,28532,5893,0,36296,15,22
11038,28533,5893,1,36309,15,23
11039,28534,5893,0,36313,15,22
11040,28535,5889,1,36439,4,21
11041,28536,5889,0,38242,4,20
11042,28537,5889,1,38253,4,21
11043,28540,5889,0,38294,4,20
11044,28541,6253,1,38599,7,7
11045,28542,6253,0,38608,7,6
11046,28544,5893,1,38616,15,23
11047,28545,5893,0,38617,15,22
11048,28546,5893,1,38632,15,23
11049,28547,5893,0,38643,15,22
11050,28548,6253,1,38688,7,7
11051,28557,5893,1,38811,15,23
11052,28560,5893,0,38824,15,22
11053,28561,6253,0,38829,7,6
11054,28562,6253,1,38834,7,7
11055,28563,6253,0,38840,7,6
11056,28564,5893,1,38846,15,23
11057,28565,5893,0,38860,15,22
11058,28566,5893,1,38887,15,23
11059,28577,5893,0,38952,15,22
11060,28578,5893,1,38981,15,23
11061,28591,5893,0,39031,15,22
11062,28592,5893,1,39045,15,23
11063,28593,5893,0,39049,15,22
11064,28594,5889,1,39170,4,21
11065,28595,5889,0,39469,4,20
11066,28596,5893,1,39512,15,23
11067,28605,5893,0,39529,15,22
11068,28606,5893,1,39584,15,23
11069,28607,5893,0,39590,15,22
11070,28608,5893,1,39606,15,23
11071,28613,5893,0,39632,15,22
11072,28614,5893,1,39654,15,23
11073,28615,5893,0,39665,15,22
11074,28616,5893,1,39687,15,23
11075,28631,5893,0,39740,15,22
11076,28632,5893,1,39756,15,23
11077,28635,5893,0,39772,15,22
11078,28636,5893,1,39788,15,23
11079,28639,5893,0,39793,15,22
11080,28640,5893,1,39820,15,23
11081,28645,5893,0,39866,15,22
11082,28646,6253,1,39870,7,7
11083,28647,6253,0,39881,7,6
11084,28648,5893,1,39884,15,23
11085,28649,5893,0,39886,15,22
11086,28650,5893,1,39918,15,23
11087,28651,5893,0,39920,15,22
11088,28652,6253,1,39923,7,7
11089,28653,6253,0,39928,7,6
11090,28654,5893,1,39939,15,23
11091,28655,5893,0,39945,15,22
11092,28656,5893,1,40032,15,23
11093,28657,5893,0,40044,15,22
11094,28658,5893,1,40065,15,23
11095,28659,5893,0,40068,15,22
11096,28660,5893,1,40083,15,23
11097,28661,5893,0,40087,15,22
11098,28662,5893,1,40102,15,23
11099,28665,5893,0,40117,15,22
11100,28666,5893,1,40154,15,23
11101,28669,5893,0,40157,15,22
11102,28670,5893,1,40170,15,23
11103,28671,5893,0,40173,15,22
11104,28672,5893,1,40346,15,23
11105,28675,5893,0,40357,15,22
11106,28676,5893,1,40475,15,23
11107,28677,5893,0,40476,15,22
11108,28678,5893,1,40546,15,23
11109,28681,5893,0,40553,15,22
11110,28682,6253,1,40556,7,7
11111,28685,6253,0,40571,7,6
11112,28686,5893,1,41583,15,23
11113,28689,5893,0,41592,15,22
11114,28690,5893,1,42348,15,23
11115,28691,5893,0,42353,15,22
11116,28692,5893,1,42387,15,23
11117,28693,5893,0,42388,15,22
11118,28694,5893,1,42408,15,23
11119,28697,5893,0,42422,15,22
11120,28698,5893,1,42468,15,23
11121,28699,5893,0,42489,15,22
11122,28700,5893,1,42510,15,23
11123,28705,5893,0,42553,15,22
11124,28706,5893,1,42567,15,23
11125,28707,5893,0,42667,15,22
11126,28708,5893,1,42704,15,23
11127,28711,5893,0,42722,15,22
11128,28712,5893,1,42735,15,23
11129,28713,5893,0,42737,15,22
11130,28714,5893,1,42756,15,23
11131,28739,5893,0,42844,15,22
11132,28740,5893,1,42859,15,23
11133,28743,5893,0,42866,15,22
11134,28744,5893,1,42879,15,23
11135,28793,5893,0,43167,15,22
11136,28794,7125,1,43308,16,3
11137,28795,7125,0,43309,16,2
11138,28796,7125,1,43331,16,3
11139,28797,7125,0,43335,16,2
11140,28798,7125,1,43342,16,3
11141,28799,7125,0,43345,16,2
11142,28800,5893,1,44153,15,23
11143,28803,5893,0,44182,15,22
11144,28804,5893,1,44412,15,23
11145,28805,5893,0,44413,15,22
11146,28806,5893,1,44467,15,23
11147,28817,5893,0,44488,15,22
11148,28818,5893,1,44518,15,23
11149,28821,5893,0,44525,15,22
11150,28822,5893,1,44743,15,23
11151,28829,5893,0,44770,15,22
11152,28830,5893,1,45070,15,23
11153,28835,5893,0,45087,15,22
11154,28836,5893,1,45118,15,23
11155,28839,5893,0,45123,15,22
11156,28840,5893,1,45142,15,23
11157,28855,5893,0,45541,15,22
11158,28856,5893,1,45562,15,23
11159,28857,5893,0,45566,15,22
11160,28858,5893,1,45584,15,23
11161,28859,5893,0,45590,15,22
11162,28860,7125,1,49097,17,3
11163,28861,7125,0,49098,17,2
11164,28862,5889,1,49638,4,21
11165,28863,5889,0,50008,4,20
11166,28864,5889,1,50025,4,21
11167,28869,5889,0,51353,4,20
11168,28870,5889,1,51368,4,21
11169,28873,5889,0,52166,4,20
11170,28874,5893,1,52324,15,23
11171,28875,5893,0,52325,15,22
11172,28876,5889,1,52381,4,21
11173,28877,5889,0,53414,4,20
11174,28878,5895,1,53437,12,1
11175,28883,7125,1,53454,17,3
11176,28888,7125,0,53517,16,2
11177,28889,7125,1,53526,16,3
11178,28890,7125,0,53529,16,2
11179,28891,5895,0,53579,12,0
11180,28892,5893,1,53592,15,23
11181,28893,5893,0,53596,15,22
11182,28894,5893,1,53612,15,23
11183,28895,5893,0,53617,15,22
11184,28896,5893,1,59864,15,23
11185,28915,5893,0,59945,15,22
11186,28916,5893,1,59965,15,23
11187,28919,5893,0,59980,15,22
11188,28920,5893,1,60034,15,23
11189,28921,5893,0,60036,15,22
11190,28922,5893,1,60047,15,23
11191,28943,5893,0,60120,15,22
11192,28944,5893,1,60137,15,23
11193,28967,5893,0,60193,15,22
11194,28968,5893,1,60220,15,23
11195,28969,5893,0,60222,15,22
11196,28970,5893,1,60269,15,23
11197,28975,5893,0,60284,15,22
11198,28976,5893,1,60297,15,23
11199,28981,5893,0,60319,15,22
11200,28982,5893,1,60355,15,23
11201,28983,5893,0,60357,15,22
11202,28984,5893,1,60369,15,23
11203,28985,5893,0,60371,15,22
11204,28986,5893,1,60385,15,23
11205,28989,5893,0,60398,15,22
11206,28990,5893,1,60457,15,23
11207,28991,5893,0,60458,15,22
11208,28992,5893,1,60591,15,23
11209,28995,5893,0,60595,15,22
11210,28996,5893,1,60616,15,23
11211,28997,5893,0,60617,15,22
11212,28998,5893,1,60748,15,23
11213,29005,5893,0,60769,15,22
11214,29006,5893,1,60784,15,23
11215,29011,5893,0,60795,15,22
11216,29012,5893,1,60817,15,23
11217,29015,5893,0,60822,15,22
11218,29016,5893,1,60834,15,23
11219,29035,5893,0,60881,15,22
11220,29036,5893,1,60906,15,23
11221,29037,5893,0,60908,15,22
11222,29038,5893,1,60957,15,23
11223,29039,5893,0,60959,15,22
11224,29040,5893,1,60989,15,23
11225,29043,5893,0,60997,15,22
11226,29044,5893,1,61031,15,23
11227,29045,5893,0,61032,15,22
11228,29046,5893,1,61051,15,23
11229,29047,5893,0,61053,15,22
11230,29048,5893,1,61081,15,23
11231,29049,5893,0,61082,15,22
11232,29050,5893,1,61160,15,23
11233,29055,5893,0,61181,15,22
11234,29056,5893,1,61200,15,23
11235,29061,5893,0,61222,15,22
11236,29062,5893,1,61340,15,23
11237,29075,5893,0,61382,15,22
11238,29076,5893,1,61452,15,23
11239,29077,5893,0,61453,15,22
11240,29078,5888,1,61591,11,19
11241,29079,5888,0,61650,11,18
11242,29080,5888,1,61861,11,19
11243,29081,5888,0,61893,11,18
11244,29082,6253,1,61943,7,7
11245,29085,6253,0,62023,7,6
11246,29086,5893,1,62025,15,23
11247,29089,5893,0,62032,15,22
11248,29090,5893,1,62045,15,23
11249,29093,5893,0,62054,15,22
11250,29094,5893,1,62065,15,23
11251,29095,5893,0,62067,15,22
11252,29096,6253,1,62109,7,7
11253,29097,6253,0,62118,7,6
11254,29098,5893,1,62133,15,23
11255,29101,5893,0,62143,15,22
11256,29102,5893,1,62157,15,23
11257,29105,5893,0,62190,15,22
11258,29106,7125,1,62406,16,3
11259,29107,7125,0,62407,16,2
11260,29108,7125,1,62423,16,3
11261,29109,7125,0,62426,16,2
11262,29110,5893,1,62726,15,23
11263,29111,5893,0,62727,15,22
11264,29112,5893,1,63391,15,23
11265,29113,5893,0,63394,15,22
11266,29114,6253,1,63415,7,7
11267,29115,6253,0,63426,7,6
11268,29116,5893,1,63427,15,23
11269,29123,5893,0,63500,15,22
11270,29124,5893,1,63547,15,23
11271,29125,5893,0,63566,15,22
11272,29126,6253,1,63567,7,7
11273,29127,6253,0,63573,7,6
11274,29128,5889,1,65457,3,21
11275,29165,5889,0,65572,3,20
11276,29166,5889,1,65595,3,21
11277,29187,5889,0,65636,3,20
11278,29188,5889,1,65644,3,21
11279,29217,5889,0,65722,3,20
11280,29218,5889,1,65749,3,21
11281,29235,5889,0,65787,3,20
11282,29236,5889,1,65810,3,21
11283,29239,5889,0,65818,3,20
11284,29240,5889,1,65826,3,21
11285,29243,5889,0,65832,3,20
11286,29244,5889,1,65852,3,21
11287,29259,5889,0,65889,3,20
11288,29260,5889,1,65901,3,21
11289,29267,5889,0,65914,3,20
11290,29268,5889,1,65925,3,21
11291,29273,5889,0,65930,3,20
11292,29274,5889,1,65938,3,21
11293,29275,5889,0,65940,3,20
11294,29276,5889,1,65949,3,21
11295,29297,5889,0,65987,3,20
11296,29298,5889,1,66007,3,21
11297,29307,5889,0,66024,3,20
11298,29308,5889,1,66036,3,21
11299,29317,5889,0,66054,3,20
11300,29318,5889,1,66062,3,21
11301,29345,5889,0,66117,3,20
11302,29346,5889,1,66125,3,21
11303,29349,5889,0,66130,3,20
11304,29350,5889,1,66142,3,21
11305,29351,5889,0,66143,3,20
11306,29352,5889,1,66154,3,21
11307,29355,5889,0,66159,3,20
11308,29356,5889,1,66167,3,21
11309,29359,5889,0,66176,3,20
11310,29360,5889,1,66187,3,21
11311,29361,5889,0,66188,3,20
11312,29362,5889,1,66196,3,21
11313,29367,5889,0,66201,3,20
11314,29368,5889,1,66215,3,21
11315,29381,5889,0,66233,3,20
11316,29382,5889,1,66244,3,21
11317,29399,5889,0,66280,3,20
11318,29400,5889,1,66297,3,21
11319,29401,5889,0,66298,3,20
11320,29402,5889,1,66306,3,21
11321,29405,5889,0,66309,3,20
11322,29406,5889,1,66317,3,21
11323,29409,5889,0,66321,3,20
11324,29410,5889,1,66373,3,21
11325,29411,5889,0,66374,3,20
11326,29412,5889,1,66385,3,21
11327,29419,5889,0,66411,3,20
11328,29420,5889,1,66465,3,21
11329,29421,5889,0,66466,3,20
11330,29422,5889,1,66512,3,21
11331,29423,5889,0,66513,3,20
11332,29424,5889,1,66524,3,21
11333,29431,5889,0,66534,3,20
11334,29432,5889,1,66615,3,21
11335,29461,5889,0,66681,3,20
11336,29462,5889,1,66876,3,21
11337,29465,5889,0,66884,3,20
11338,29466,5889,1,66893,3,21
11339,29477,5889,0,67143,3,20
11340,29478,5889,1,67152,3,21
11341,29491,5889,0,67515,3,20
11342,29492,5889,1,67531,3,21
11343,29563,5889,0,67854,3,20
11344,29564,5889,1,67874,3,21
11345,29565,5889,0,67875,3,20
11346,29566,5889,1,67896,3,21
11347,29585,5889,0,67949,3,20
11348,29586,5893,1,67965,15,23
11349,29587,5893,0,67977,15,22
11350,29588,6253,1,67991,7,7
